Comment,Designator,Footprint,LCSC Part #
"1n","C200, C202, C203, C216, C217, C218, C219","C0603","C1588"
"10n","C201, C208, C209, C210, C211, C428","C0603","C57112"
"2.2u","C227, C228, C229","C0805","C49217"
"SRV05-4-P-T7","D200, D201, D202, D203, D204, D205, D102","SOT23-6","C85364"
"P6SMB6.8CA","D206, D421","SMB","C78395"
"680k","R206, R209, R211","R0603-4","C145776"
"10k","R208, R210, R129, R130, R304, R305, R306","R0603-4","C29718"
"510","R212, R213, R214, R215, R116, R119, R120, R124","R0603","C23193"
"4.7u","C102, C103, C104, C137, C138, C140, C427, C616","C0603","C19666"
"2.2u","C114, C131","C0603","C23630"
"12p","C115, C116","C0603","C38523"
"18p","C132, C136","C0603","C1647"
"B5819W","D101, D107, D416, D417, D300, D301, D302, D303, D440, D441, D480","SOD-123","C8598"
"LED-YELLOW-0603","D106","LED-0603","C72038"
"SDFL2012Q3R3KTF","L101","L0805","C51725"
"4k7","R101, R107, R108, R109, R110, R111, R112, R113, R115, R117, R118, R125, R126","R0603-4","C66697"
"10k","R102, R121, R122, R123, R127, R128, R421, R300, R301, R480","R0603","C25804"
"100","R104, R106","R0603","C22775"
"47","R114","R0603","C23182"
"AMS1117-3.3","U101","SOT-223","C6186"
"LMV324IPWR","U102, U104, U106, U107, U108, U109","TSSOP14","C398929"
"STM32F427IGT6","U105","LQFP176","C75389"
"XC6206P332MR","U111, U604","SOT-23","C5446"
"32.768 kHz","Y101","SMD2012","C99009"
"8.0 MHz","Y102","SMD5032","C115962"
"10u","C421, C422, C423, C424","C1206","C13585"
"10u","C425, C426, C300, C304, C305, C306, C307, C308, C309, C310, C311, C312, C313","C0805","C15850"
"220p","C429","C0603","C1603"
"SS34","D420","SMA","C8678"
"2.2uH","L420","L1210","C36828"
"MWSA0503-10uH","L421","MWSA0503","C139506"
"1","R420","R0603","C22936"
"68k","R422","R0603","C23231"
"12k","R423, R472","R0603","C22790"
"LMR14020","U420","SOP8","C187824"
"22u","C450, C451","C0603","C59461"
"Molex MicroSD 47219-2001","J450","SDAMB-012",""
"33k","R450, R410, R411, R474","R0603","C4216"
"100u","C410","TANT-B","C16133"
"PSM712-LF","D411, D304, D305","SOT-23","C32677"
"ZMM3V3","D415","SOD80","C8056"
"SMCJ30CA","D418","SMC","C133648"
"SMD1206P050TF/24","F410, F300","SMD1206","C209741"
"AO3400A","Q410, Q411, Q313","SOT-23","C20917"
"4.7k","R412, R302, R303, R307, R308, R313","R0603","C23162"
"6.8k","R413","R0603","C23212"
"3.3n","C471","C0603","C1613"
"330p","C472","C0603","C1664"
"47p","C473","C0603","C1671"
"680p","C474","C0603","C1630"
"470k","R470","R0603","C23178"
"100k","R471, R473","R0603","C25803"
"LMV321IDBVR","U470, U471","SOT23-5","C7972"
"AO3401A","Q300, Q301, Q302, Q303, Q304","SOT-23","C306862"
"0","R310","R0603","C21189"
"0.1","R314","R1206","C25334"
"RZ7899","U300, U303","SO8","C92373"
"ULN2003AD","U301, U304","SOIC16","C7512"
"TC4427","U302","SO8","C20551"
"10","R461, R462, R463, R464, R466, R467, R468, R469","R0603","C22859"
"SN74LVC4245APWR","U460","TSSOP24","C7859"
"TJA1021T/20/CM","U440","SO8","C128810"
"PESD1CAN","D430","SOT-23","C343993"
"120","R430","R0603","C22787"
"TJA1051T/3/1J","U430","SO8","C38695"
"ST/Link 2x5","P480","HDR2x5-F-TH-SMD",""
"1u","C600, C607, C609, C610, C611","C0402","C52923"
"100n","C601, C602, C605, C608, C612, C613, C614, C615","C0402","C1525"
"33n","C603","C0402","C1585"
"DNP","C604","C0402",""
"DNP","C606","C0402",""
"BTS3028","Q600","DPAK","C112639"
"1k","R600, R601, R616, R617, R622, R626, R627, R628","R0402","C11702"
"68k","R602, R603","R0402","C36871"
"10k","R604, R605, R613, R614, R618, R619, R625","R0402","C25744"
"10","R606","R0402","C25077"
"22k","R607","R0402","C25768"
"47","R608","R0402","C25118"
"61.9","R609","R0603","C23092"
"20k","R610, R611, R612","R0402","C25765"
"100k","R615, R621","R0402","C25741"
"27k","R620, R623","R0402","C25771"
"3.3k","R624","R0402","C25890"
"MCP6004","U600","TSSOP14","C398929"
"AD8628","U601","TSOT23-5","C29309"
"STM32F042K6Tx","U602","LQFP32","C69216"
"REF3033","U603","SOT-23","C36658"
"AP2331TDSA-7","U103, U480","SOT-23","C183303"
